x,y,Cluster_ID
-32.265488,19.384007,9
-32.92437,20.037642,9
-33.334183,20.57175,9
-33.436035,21.186716,9
-32.959934,22.693348,9
-31.15932,23.359554,9
-28.272179,23.139858,9
-27.103523,21.025229,9
-26.670038,20.461876,9
-26.157093,19.75571,9
-25.695793,1.9308934,1
-25.810812,1.9631901,1
-26.367224,2.8609743,1
-27.303305,3.57432,9
-27.95205,4.258232,9
-39.230965,9.951871,9
-40.558834,19.171831,9
-40.4326,19.772621,9
-39.91461,20.653612,9
-35.201534,23.028028,9
-32.13397,24.887465,9
-28.176609,27.062126,9
-17.900434,33.105537,1
-17.056585,32.95784,1
-16.536602,31.95663,1
-16.71384,31.357006,1
-17.812868,29.701843,1
-20.173836,28.48523,9
-22.032135,28.12034,9
-23.599056,27.863771,9
-24.750795,28.118713,9
-26.943958,28.235046,1
-17.865475,34.79975,1
-15.945552,34.542477,1
-14.82478,34.248005,1
-14.368686,32.63714,1
-14.058944,31.466227,1
-14.414023,29.027796,1
-15.073972,28.035553,1
-16.078732,27.504932,1
-18.883219,27.046885,9
-20.039751,27.01162,9
-21.54448,26.798546,9
-21.786608,26.275059,9
-31.86711,13.42004,9
-32.36079,13.0943575,9
-33.219376,12.686739,9
-33.766575,12.638115,9
-38.496452,19.280127,9
-38.663013,19.717464,9
-38.720604,20.253628,9
-36.319874,22.512915,9
-33.116814,24.869823,9
-28.079905,27.662779,9
-18.552652,34.51364,1
-17.066494,34.2578,1
-15.375164,33.545414,1
-15.283111,32.930122,1
-15.878768,30.502369,1
-17.318666,28.945528,1
-19.559378,27.831287,9
-21.28704,27.73129,9
-37.965935,29.217924,9
-38.56675,28.826029,9
-41.35939,25.574736,9
-41.103462,24.37711,9
-40.330936,23.566656,9
-39.796623,23.383512,9
-39.0789,23.010038,9
-38.36381,23.231377,9
-37.578876,24.06088,9
-34.812134,26.859596,9
-31.657791,29.855959,9
-24.919193,37.018593,1
-23.736492,37.98308,1
-15.763759,36.774548,1
-15.198643,36.35705,1
-14.984202,35.82291,4
-15.385319,31.889576,1
-16.492874,30.387531,4
-19.518724,30.117344,9
-21.437561,30.26398,9
-22.427027,30.58446,9
-23.257452,32.502228,4
-23.391895,32.738266,4
-23.81127,33.495693,4
-24.32706,34.356236,4
-29.116179,35.487377,9
-31.963463,37.70083,1
-31.898039,38.42354,1
-30.529163,40.725983,1
-29.886843,41.747902,1
-29.651192,42.19974,1
-29.387379,41.97898,1
-28.948305,41.316963,1
-31.200867,36.07712,9
-40.421703,28.884317,9
-40.288776,28.008856,9
-39.83591,27.248808,9
-39.185734,26.647057,9
-38.034588,26.508022,9
-36.243057,26.834648,9
-32.384815,29.91945,9
-31.4245,30.88324,9
-25.232565,37.43845,1
-24.780775,38.65135,4
-24.656662,39.16894,4
-27.014902,38.681854,1
-27.672424,38.017014,1
-28.41217,37.556946,9
-31.084887,34.510094,9
-31.048141,33.876213,9
-26.205915,36.565258,4
-25.476892,38.607693,1
-25.664051,39.40767,1
-26.682665,39.4397,1
-29.705637,39.14418,1
-30.2718,38.835327,1
-39.076435,32.889275,9
-39.26828,31.958689,9
-39.256374,31.122786,9
-39.408436,30.015652,9
-40.257565,26.544567,9
-39.95348,25.488749,9
-39.455383,25.12726,9
-38.523457,25.607552,9
-35.872463,28.189075,9
-22.011576,45.87903,4
-20.437572,45.30482,4
-19.073282,44.224247,4
-18.28724,43.37246,4
-17.28006,43.28917,4
-15.998284,43.482426,4
-14.573711,44.16439,4
-14.106059,45.13792,4
-14.070091,45.95984,4
-14.460608,46.512066,4
-15.262312,46.927437,4
-16.790825,46.614468,4
-18.140776,45.920807,4
-19.983213,43.62201,4
-20.173176,43.106293,4
-20.501328,42.228756,4
-21.007496,41.9719,4
-21.765364,41.657516,4
-22.318806,41.437492,4
-22.979166,41.276436,4
-24.242142,41.30112,4
-25.00373,41.32666,1
-30.85485,36.310684,1
-32.076145,35.367275,9
-37.79522,30.953604,9
-37.1945,31.15165,9
-35.96526,31.823061,4
-21.02163,45.88509,4
-19.992205,45.222343,4
-19.113617,44.428738,4
-18.127024,42.79877,4
-17.420399,42.39182,4
-16.744677,42.134167,4
-15.956174,42.008133,4
-14.927391,42.206745,4
-13.986195,42.82388,4
-12.523756,44.4175,4
-12.529324,45.53669,4
-12.609062,46.163113,4
-12.8894825,46.795357,4
-13.071899,47.385616,4
-22.3894,34.750973,4
-22.389027,35.14609,4
-22.110289,35.62177,4
-21.55272,36.44459,4
-20.943066,37.37848,4
-20.49376,37.95251,4
-19.899242,38.019333,4
-19.252726,38.122723,1
-18.998419,38.25755,1
-11.822985,9.893483,1
-11.756247,9.149043,1
-11.797891,7.9129825,1
-12.07776,7.6084137,1
-12.275524,7.1649528,1
-12.793465,7.3170633,1
-13.168909,7.4042196,1
-12.230008,9.801214,1
-49.05463,15.534076,9
-49.228428,15.24571,9
-50.023136,15.023368,2
-50.317463,14.366022,9
-50.245117,13.91958,1
-19.84122,5.3632855,1
-19.285688,5.2596197,1
-21.383278,2.8946526,1
-24.32723,3.6860342,1
-28.304768,2.9498947,9
-39.252792,7.750962,9
-39.154976,7.942972,9
-26.863335,10.376874,9
-23.1258,10.395461,1
-22.187618,10.568956,1
-10.351379,25.197464,1
-10.694666,25.470425,1
-11.468906,25.728804,1
-12.353376,25.53301,1
-14.871374,22.642538,1
-15.7035475,22.208508,9
-16.969727,21.578081,9
-17.811499,20.976517,9
-18.247402,20.4629,9
-18.612677,19.719444,9
-18.97623,18.618086,9
-21.799856,-3.4667807,1
-21.276241,-4.1560254,1
-28.876087,-27.022305,1
-29.16327,-26.808592,1
-41.878597,8.059477,9
-41.270943,8.690354,9
-41.10691,9.002944,9
-40.58412,10.344721,9
-40.49026,10.891256,9
-38.94326,12.154252,9
-38.417645,12.525489,9
-37.041523,12.903052,9
-29.565403,21.597166,9
-28.668924,21.572287,9
-23.457035,-0.3772593,1
-23.774487,-0.7834667,1
-24.245775,-1.1483438,1
-25.50691,-0.8026869,1
-26.493645,-0.14618136,1
-37.16318,7.430841,9
-37.471737,8.423178,9
-37.300865,9.025824,9
-36.226616,9.331452,9
-35.30932,9.021828,9
-14.408638,-1.4656473,1
-15.044659,-1.6534704,1
-15.49542,-1.669636,1
-18.729588,-3.2113519,1
-19.5314,-2.8774633,1
-26.108044,8.44961,9
-25.990015,8.920895,9
-25.784756,9.455966,9
-24.113174,11.306954,9
-21.22888,13.063586,1
-20.842316,13.310072,1
-20.496628,13.465282,1
-12.987955,17.07951,1
-12.543985,17.175623,1
-11.753064,16.78003,1
-11.7605,16.322859,1
-11.7236395,15.777816,1
-11.357295,15.259645,1
-10.691236,14.315276,1
-10.436319,13.974245,1
-28.137735,-29.874132,1
-28.317158,-29.354212,1
-28.08247,-28.90975,1
-27.211412,-28.559822,1
-26.608707,-28.30653,1
-26.022919,-28.134853,1
-25.858294,-28.688173,1
-30.808537,-31.49934,1
-31.02062,-31.867994,1
-31.08922,-32.477814,1
-22.886238,-7.1512375,1
-22.252377,-7.4466324,1
-20.961443,-8.301676,1
-20.805815,-8.508488,1
-22.732456,-17.219618,1
-33.76726,-26.704315,1
-33.937435,-27.423616,2
-33.943836,-28.324472,2
-34.106125,-30.191957,2
-33.46144,-30.962725,2
-24.425196,-24.176445,1
-24.847147,-27.404625,1
-24.65763,-27.50966,1
-29.6921,-29.346582,1
-30.58051,-29.293678,1
-33.078495,-29.353273,2
-34.79975,-29.71392,2
-35.08662,-29.967142,2
-35.474823,-29.474136,2
-36.04905,-29.450766,2
-47.98878,1.6615456,2
-48.039627,0.95282817,2
-47.979214,0.42425492,2
-47.7731,0.37169027,2
-46.339226,-1.000601,2
-46.083317,-1.3179622,2
-40.88166,-7.8435783,2
-40.224533,-8.601678,2
-39.4858,-8.797759,2
-38.997868,-10.289685,2
-38.762306,-10.971331,2
-38.658585,-11.308165,2
-38.8936,-11.714816,2
-40.517685,-13.004868,2
-40.89621,-12.847757,2
-41.831562,-12.633251,2
-18.158972,-20.125225,1
-17.909027,-19.582335,1
-17.735176,-18.958893,1
-17.735435,-18.447824,1
-17.46187,-18.30478,1
-16.458275,-17.621479,1
-15.601775,-17.445362,1
-13.657361,-18.043232,1
-12.836786,-18.621351,1
-1.3047516,8.168586,1
-1.3710363,7.698899,1
-1.3790925,7.0583935,1
-1.6016872,6.371969,1
-2.0744238,5.799925,1
-5.595731,11.205157,1
-6.0062222,11.771842,1
-21.812698,20.559488,9
-21.986393,21.141672,9
-22.125233,21.717058,9
-22.487083,22.498869,9
-22.710083,22.68445,9
-36.77536,-1.797177,9
-36.7004,-2.5344322,9
-36.77312,-3.0817769,9
-36.713264,-3.9628546,1
-26.551826,-15.394263,1
-9.983359,-7.843363,1
-9.337602,-7.1301293,1
-8.847709,-5.6258564,1
-8.418336,-4.989403,1
-0.06769623,10.670617,1
0.27386305,11.170317,1
0.29741055,11.710745,1
-7.50319,28.73028,1
-7.1877155,29.248476,1
-1.4038709,40.72009,9
-0.69234157,40.94193,9
0.27353767,41.01422,9
0.8955803,41.05187,9
1.2439723,40.861984,9
1.5060439,40.27465,9
1.9732263,39.144276,9
-28.904997,19.012796,9
-28.44088,17.895657,9
-27.98341,17.290237,9
-27.666176,16.950129,9
-12.622748,0.1734866,1
-15.517985,-8.6661625,1
-15.542369,-9.040992,1
-15.740271,-10.397275,1
-15.903435,-10.713404,1
-36.429844,-20.013256,1
-49.532127,-15.608604,2
-49.361237,-15.176244,2
-48.89436,-14.828313,2
-48.320335,-14.603783,2
-47.53844,-13.959084,2
-40.836132,-10.831062,2
-40.09602,-10.567905,2
-39.770676,-10.785198,2
-37.753357,-10.164259,2
-36.673374,-10.124146,2
-35.78478,-10.172539,2
-28.468027,-10.276293,1
-27.783396,-10.061558,1
-27.77297,-9.82622,1
-28.895594,-8.660425,1
-29.570154,-8.413457,2
-47.44163,3.1218073,2
-46.897034,3.9990258,2
-46.727413,4.4447417,9
-45.34946,4.4655457,9
-40.679813,-2.0278685,9
-22.149963,5.62025,1
-21.74812,5.183761,1
-29.418812,-5.0552735,1
-29.763626,-5.260656,1
-30.534643,-5.63701,1
-35.867516,-7.7050796,2
-36.30553,-7.621632,2
-36.759075,-7.453309,2
-46.891693,-7.673589,2
-48.14825,-7.8890295,2
-49.19387,-7.9440055,2
-49.47708,-8.134568,2
-50.205803,-8.309716,2
-50.363712,-8.320739,2
-49.71379,-9.008868,2
-44.947266,-6.673823,2
-44.194702,-5.9143305,2
-18.581923,2.7812428,1
-17.42015,2.412942,1
-16.77497,2.6324239,1
-16.07232,2.8418746,1
-15.452632,3.6151042,1
-14.99836,4.2545505,1
-51.08474,19.304808,1
-51.69805,18.934826,9
-52.24665,18.49027,9
-53.122223,18.544294,9
-53.41677,18.32869,9
-27.92404,35.166084,1
-18.383175,5.703436,1
-17.422623,4.7922893,1
-15.692765,4.7180185,1
-50.029976,17.870262,1
-50.357864,17.240435,9
-50.77157,16.686773,9
-52.136444,16.672852,9
-52.63132,16.863297,9
-18.449162,6.802705,1
-17.425064,6.5613375,1
-16.949413,6.654186,1
-16.324553,6.697699,1
-14.578556,5.88929,1
-10.530127,5.5396633,1
-9.973798,5.8811855,1
-10.008955,6.232647,1
-10.012344,6.6069427,1
-4.966922,7.415912,1
-3.6647646,8.096021,1
-3.567368,7.893305,1
-3.733905,7.38361,1
-5.562803,6.282474,1
-8.151596,6.5585933,1
-8.18851,7.6804004,1
-8.396065,8.5428915,1
-8.458604,8.831323,1
-53.33937,14.20951,9
-53.23414,14.013027,9
-52.983433,13.472472,9
-52.629536,12.138548,9
-49.729347,7.382565,9
-49.501286,6.713181,9
-49.29227,6.0962753,9
-49.280262,5.3845115,2
-49.428005,4.048392,2
-42.011726,-2.0557346,9
-20.159288,32.61502,1
-12.124414,35.375652,1
-11.815596,35.098927,1
-10.925998,34.54462,1
-10.640761,34.208202,1
-9.900898,33.301254,1
-9.295345,32.66047,1
-3.940128,16.516184,1
-3.8429537,16.162634,1
-3.7656543,15.761811,1
-5.666238,4.630861,1
-6.331412,4.422488,1
-6.9292517,4.3256054,1
-44.057304,11.778803,9
-43.134483,11.808805,9
-41.435425,11.987102,9
-40.845024,12.286716,9
-39.830246,12.58915,9
-36.00075,12.834448,9
-18.853035,-4.966617,1
-19.120417,-4.2995605,1
-19.617455,-4.1576633,1
-19.776194,-3.6999776,1
-30.682577,5.3382688,1
-31.520145,5.6121063,9
-33.12225,5.9345927,9
-33.674313,5.5447474,9
-33.926323,4.976182,9
-33.903675,-13.819049,2
-33.76678,-14.094048,2
-34.043037,-14.726666,2
-34.680824,-15.505593,2
-34.972034,-15.768381,2
-35.633194,-16.16297,2
-36.11222,-16.247643,2
-40.569946,-17.110884,2
-41.306053,-17.153347,2
-41.648766,-16.901262,2
-42.043423,-16.675652,2
-42.04291,-17.031502,2
-40.380924,-15.95878,2
-39.36473,-15.309136,2
-38.939625,-15.044776,2
-38.646027,-14.886371,2
-22.625805,-14.16356,1
-21.387041,-13.682891,1
-20.133934,-13.146247,1
-16.129772,-14.03844,1
-16.108774,-14.598448,1
-16.144377,-16.025106,1
-16.30307,-16.5461,1
-21.546717,-21.76091,1
-22.475239,-22.440462,1
-34.21374,-24.282606,1
-37.452297,-26.238104,2
-38.039963,-26.702375,2
-38.379814,-27.54538,2
-39.498466,-28.779184,2
-39.64164,-29.07947,7
-19.098133,-14.635526,1
-18.525953,-15.154673,1
-17.698656,-15.66584,1
-21.212496,-20.617788,1
-23.826899,-26.088606,1
-38.390003,-23.009375,2
-39.701866,-22.860909,2
-40.7127,-22.649683,2
-41.512768,-22.543741,2
-42.74492,-22.249226,2
-43.73805,-21.38687,2
-44.59555,-20.572968,2
-45.310326,-19.798761,2
-45.918095,-18.576725,2
-45.65969,-18.969576,2
-45.082134,-18.483677,2
-45.275135,-18.413733,2
-44.658157,-18.787725,2
-43.996227,-19.183296,2
-42.918854,-18.940584,2
-22.139992,-14.445113,1
-19.385439,-13.506021,1
-17.712723,-13.41579,1
-17.085451,-13.030833,1
-17.87624,-12.268819,1
-18.48861,-11.427719,1
-43.70505,13.272946,9
-43.348366,14.247653,9
-43.0524,15.196156,9
-42.80881,16.123753,9
-33.883835,23.36033,9
-30.354813,24.516907,9
-29.49305,25.06737,9
-10.107452,22.368528,1
-9.488779,22.228586,1
-8.94273,22.019732,1
-8.819607,21.661697,1
-8.625503,20.78384,1
-10.1798935,3.3399956,1
-27.475492,-26.806957,1
-27.45045,-26.879126,1
-27.026981,-26.585457,1
-26.307457,-26.027267,1
-25.74466,-25.241007,1
-24.247452,-19.716263,1
-24.534834,-20.25506,1
-24.743713,-21.054989,1
-25.63794,-21.56405,1
-25.601183,-21.362219,1
-24.091442,-21.203547,1
-23.7516,-20.610159,1
-23.36168,-20.417707,1
-22.87636,-21.174961,1
-23.511602,-21.909168,1
-34.470715,-22.791348,1
-39.78845,-24.610075,2
-40.46864,-24.823723,2
-40.350483,-25.847757,2
-39.81027,-26.424347,2
-37.920254,-13.200594,2
-37.203392,-12.22754,2
-36.459293,-12.119078,2
-24.763176,-13.46691,1
-20.322529,-14.600607,1
-19.856962,-15.1090145,1
-19.407234,-16.320988,1
-37.44719,-22.192009,1
-38.33366,-22.207256,2
-40.61218,-21.262274,2
-46.729416,2.1567175,2
-44.630024,2.6959517,9
-44.333496,2.5321796,9
-38.700016,-2.1753764,9
-37.926125,-2.6061738,9
-35.41209,-4.123534,1
-26.106476,-11.573058,1
-26.046753,-11.257483,1
-25.039608,-11.072484,1
-23.753164,-10.9254,1
-23.190748,-11.01833,1
-22.517626,-11.345912,1
-21.538038,-11.822581,1
-21.23823,-11.968374,1
-15.061828,-15.146864,1
-14.077824,-16.543512,1
-13.448793,-16.75236,1
-13.153185,-17.440329,1
-13.054787,-18.202545,1
-22.686407,-19.50121,1
-25.035582,-19.279795,1
-26.135391,-18.823036,1
-26.474985,-18.848352,1
-26.796375,-18.777763,1
-26.832844,-18.105288,1
-26.711067,-17.643383,1
-27.294168,-19.60636,1
-35.206684,-22.124254,1
-35.839027,-22.164787,2
-41.33396,-24.09491,2
-41.910355,-23.97493,2
-42.65067,-24.147337,2
-43.23356,-24.070988,2
-45.66663,-15.238414,2
-45.475357,-14.594215,2
-45.233055,-14.103579,2
-45.018475,-13.750951,2
-29.22257,-13.609188,1
-12.675835,-8.519724,1
-12.377635,-7.8030834,1
-12.337871,-7.2695475,1
-12.689514,-6.46179,1
-13.040697,-5.5384283,1
-29.690718,-18.582535,1
-29.879816,-18.104015,1
-30.219673,-17.559149,1
-29.79923,-17.352177,1
-28.816822,-17.037817,1
-3.418045,2.136782,1
-3.2794535,2.6075053,1
-3.0942497,3.3710055,1
-3.1136444,3.9297898,1
-3.3480794,4.54296,1
-3.351869,4.9791317,1
-5.273866,11.584119,1
-5.4915566,12.472994,9
-46.04131,10.9775095,9
-46.32144,10.61902,9
-46.883335,9.910029,9
-47.183598,9.522094,9
-47.252384,8.609528,9
-41.949757,-0.25949338,9
-41.793777,-0.27735984,9
-26.249096,-4.295442,1
-26.72178,-5.1240573,1
-27.221046,-5.4792147,1
-26.568653,-6.030461,1
-25.876705,-7.3019557,1
-25.778194,-7.381081,1
-10.937176,-10.963919,1
-10.634454,-10.499611,1
-9.428858,-9.890114,1
-8.723748,-9.890205,1
-2.9054022,-4.251228,1
-2.0138268,-3.9162242,1
-1.6353302,-3.854751,1
0.8304429,-4.7436395,7
0.9275136,-4.774868,7
-52.57493,9.236484,9
-52.22491,9.365852,9
-51.986523,9.1459465,9
-50.776176,6.314846,9
-51.085354,5.2975063,2
-51.430744,3.9307146,2
-51.503834,3.078481,2
-51.526478,2.7422771,2
-44.92253,-12.292834,2
-44.049904,-11.562193,2
-43.615955,-10.845216,2
-43.717888,-10.58225,2
-44.237965,-10.148886,2
-45.348946,-9.884721,2
-46.776657,-9.827319,2
-47.93559,-9.916461,2
-48.46165,-9.92724,2
-48.787216,-10.519349,2
-47.829826,-11.8327465,2
-47.29353,-12.106225,2
-30.132008,-13.3339,2
-12.976097,-10.713055,1
-12.290335,-10.413209,1
-11.935068,-10.131736,1
-11.679339,-9.477613,1
-11.36991,-8.874764,1
-12.868424,4.0107727,1
-23.183805,8.048296,1
-23.412655,8.124384,9
-44.61917,21.231071,9
-44.454292,21.428858,9
-43.346935,22.846197,9
-42.45926,23.333546,9
-41.864326,23.093575,9
-41.395725,22.705486,9
-31.971933,25.836367,9
-31.018555,26.503586,9
-26.505814,30.638021,1
-26.440784,31.536835,1
-26.416258,32.020187,1
-26.859123,32.14479,1
-27.376715,32.18807,1
-28.144472,31.961477,1
-28.620832,31.549397,1
-16.286863,9.798045,1
-16.767008,9.6635475,1
-17.430439,9.595428,1
-18.106226,9.673883,1
-18.6021,9.74661,1
-55.29424,-2.4066026,1
-54.940403,-2.4591253,2
-53.932785,-2.5642343,2
-53.59648,-2.6399686,2
-51.926632,-3.6985905,2
-51.356842,-4.3827796,2
-51.023125,-4.92394,2
-50.564156,-5.885044,2
-50.34998,-6.798901,2
-49.884407,-7.1426687,2
-49.382664,-6.748763,2
-48.924076,-6.608643,2
-44.987003,-6.261147,2
-43.96065,-5.6324043,2
-19.969564,3.5108817,1
-19.603464,3.9462042,1
-19.583792,4.079733,1
-24.866781,5.5476313,1
-25.62297,6.0937333,9
-37.697384,5.393243,9
-36.727623,5.2513366,9
-36.218124,4.734709,9
-35.28308,0.8504803,9
-35.28574,0.2309845,9
-35.324394,0.2019179,9
-34.550976,0.23088317,9
-33.6719,0.25275353,9
-32.053867,0.054327995,9
-31.162998,-0.21211669,1
-16.570284,12.247649,1
-16.036644,12.529097,1
-15.530286,12.939039,1
-15.065932,13.513202,1
-14.084627,14.630391,1
-13.51366,15.328685,1
-14.897269,17.367558,1
-15.3907995,17.647366,9
-30.203308,11.422158,9
-31.039707,11.134154,9
-31.482,10.905648,9
-31.730072,10.554685,9
-31.916447,9.789307,9
-31.952463,8.748803,9
-31.435167,1.8900741,9
-31.276045,1.521756,9
-31.045952,1.2341281,9
-23.051182,1.1230206,1
-17.120901,-1.2069026,1
-16.736525,-0.7748936,1
-16.849905,-0.19158551,1
-17.381468,0.097348094,1
-18.053509,0.19594221,1
-19.8253,-0.06785735,1
-20.554552,-0.19844797,1
-38.72898,2.4858093,9
-39.491394,3.0246925,9
-39.844086,3.3844128,9
-40.227383,4.105339,9
-40.211666,4.332614,9
-39.928196,4.7608614,9
-24.804329,11.406942,9
-23.559452,12.114818,1
-13.864475,34.286617,1
-13.58835,33.54147,1
-13.078129,32.7677,1
-12.786379,31.820688,1
-12.50697,30.868279,1
-11.847117,30.293148,1
-5.3574286,38.32472,4
-5.037105,38.98689,4
-4.8879104,39.5888,4
-4.5871387,40.65065,4
-4.4257817,41.128334,4
-3.9172194,41.102875,9
-3.2124913,41.082954,9
-34.067326,19.808147,9
-38.216072,14.6073065,9
-36.902626,10.912234,9
-36.606064,10.403255,9
4.920753,24.57356,5
2.7243114,24.428904,5
2.1216083,24.475891,1
1.038431,24.961794,5
0.5633457,25.296333,5
0.075596124,25.935175,5
-1.475802,27.338058,5
-0.6777895,27.548685,5
-1.4726155,27.854328,5
-1.1568149,28.144684,5
-1.1530594,28.47201,5
-0.04604019,28.432465,5
-0.5944647,29.107908,5
0.34299508,29.433754,5
1.3049679,29.718184,5
2.1968312,30.005167,5
2.8504176,30.58983,5
3.5464876,31.064648,5
4.031403,31.594452,5
4.2330446,32.667343,5
4.3375354,33.36286,5
4.663166,32.409702,5
5.089188,30.48866,5
5.471445,29.736376,5
5.9741197,29.30726,5
6.2903104,28.633183,5
5.714042,28.276487,5
5.5675554,28.087261,5
5.8217874,27.461905,5
6.258337,27.42732,5
7.0255103,28.094025,5
7.2402873,27.16416,5
6.9566593,25.852571,5
6.7326903,25.725384,5
6.0919285,25.431414,5
-16.98979,-4.8720455,1
-16.293877,-4.7945933,1
-15.65623,-4.714409,1
